7.736923454801186454e+05,3.263065668088852078e+01,3.425129446940947275e+01,3.550942819111549653e+01
8.160619472050347831e+05,3.262134953222021494e+01,3.423307048483587067e+01,3.549729111184145580e+01
8.607518292853358435e+05,3.261204238355191620e+01,3.421484650026226859e+01,3.548515403256741507e+01
9.078890568976643262e+05,3.260273523488361036e+01,3.419662251568866651e+01,3.547301695329337434e+01
9.576076536705123726e+05,3.259342808621531162e+01,3.417839853111506443e+01,3.546087987401933361e+01
1.010048982748898212e+06,3.258412093754700578e+01,3.416017454654145524e+01,3.544874279474529288e+01
1.065362148727258900e+06,3.257481378887870704e+01,3.414195056196785316e+01,3.543660571547125215e+01
1.123704421593308216e+06,3.256550664021040120e+01,3.412372657739425108e+01,3.542446863619721142e+01
1.185241683888297761e+06,3.255619949154210246e+01,3.410550259282064900e+01,3.541233155692317069e+01
1.250148902355031576e+06,3.254689234287379662e+01,3.408727860824704692e+01,3.540019447764912996e+01
1.318610625414674636e+06,3.253758519420549078e+01,3.406905462367344484e+01,3.538805739837508924e+01
1.390821507886818843e+06,3.252827804553719204e+01,3.405083063909984276e+01,3.537592031910104851e+01
1.466986864444719627e+06,3.251897089686888620e+01,3.403260665452624067e+01,3.536378323982700778e+01
1.547323253379312810e+06,3.250966374820058746e+01,3.401438266995263859e+01,3.535164616055296705e+01
1.632059092331812484e+06,3.250035659953228162e+01,3.399727622295576168e+01,3.533950908127892632e+01
1.721435307745596627e+06,3.249104945086398288e+01,3.398435406589913299e+01,3.532737200200488559e+01
1.815706019883931614e+06,3.248174230219567704e+01,3.397143190884249719e+01,3.531523492273084486e+01
1.915139265361211961e+06,3.247243515352737120e+01,3.395850975178586140e+01,3.530309784345680413e+01
2.020017759242073167e+06,3.246312800485907246e+01,3.394558759472922560e+01,3.529096076418276340e+01
2.130639698875239119e+06,3.245382085619076662e+01,3.393266543767258980e+01,3.527882368490872267e+01
2.247319611747608054e+06,3.244451370752246788e+01,3.391974328061595401e+01,3.526668660563468194e+01
2.370389249769235961e+06,3.243520655885416204e+01,3.390682112355931821e+01,3.525454952636064121e+01
2.500198532531910110e+06,3.242589941018586330e+01,3.389389896650268952e+01,3.524241244708660048e+01
2.637116542223299388e+06,3.241659226151755746e+01,3.388097680944605372e+01,3.523027536781255975e+01
2.781532573025377467e+06,3.240728511284925872e+01,3.386805465238941792e+01,3.521813828853851902e+01
2.933857237980976235e+06,3.239797796418095288e+01,3.385513249533278213e+01,3.520600120926447829e+01
3.094523636475434527e+06,3.238867081551264704e+01,3.384221033827614633e+01,3.519386412999043756e+01
3.263988585652926937e+06,3.237936366684434830e+01,3.382928818121951053e+01,3.518172705071639683e+01
3.442733919268665370e+06,3.237005651817604246e+01,3.381636602416287474e+01,3.516958997144235610e+01
3.631267857669929042e+06,3.236074936950774372e+01,3.380344386710623894e+01,3.515745289216831537e+01
3.830126452801160980e+06,3.235144222083943788e+01,3.379052171004961025e+01,3.514531581289427464e+01
4.039875112341733649e+06,3.234213507217113914e+01,3.377759955299297445e+01,3.513317873362023391e+01
4.261110207309748046e+06,3.233282792350283330e+01,3.376467739593633866e+01,3.512104165434619318e+01
4.494460767702914774e+06,3.232352077483453456e+01,3.375175523887970286e+01,3.510890457507215245e+01
4.740590270997494459e+06,3.231421362616622872e+01,3.373883308182306706e+01,3.509676749579811172e+01
5.000198528590556234e+06,3.230490647749792288e+01,3.372591092476643126e+01,3.508463041652407099e+01
5.274023675549228676e+06,3.229559932882962414e+01,3.371298876770979547e+01,3.507249333725003027e+01
5.562844269324304536e+06,3.228629218016131830e+01,3.370006661065316678e+01,3.506035625797598954e+01
5.867481503395359963e+06,3.227698503149301956e+01,3.368714445359653098e+01,3.504821917870194881e+01
6.188801542141394690e+06,3.226767788282471372e+01,3.367422229653989518e+01,3.503608209942790808e+01
6.527717983575693332e+06,3.225837073415641498e+01,3.366130013948325939e+01,3.502394502015386735e+01
6.885194456947086379e+06,3.224906358548810914e+01,3.364837798242662359e+01,3.501180794087982662e+01
7.262247362593229860e+06,3.223975643681980330e+01,3.363545582536998779e+01,3.499944884395222289e+01
7.659948761836056598e+06,3.223044928815150456e+01,3.362253366831335200e+01,3.497912479558252841e+01
8.079429425136218779e+06,3.222114213948319872e+01,3.360961151125671620e+01,3.495880074721283393e+01
8.521882047173161060e+06,3.221183499081489998e+01,3.359668935420008751e+01,3.493847669884313945e+01
8.988564637992095202e+06,3.220252784214659414e+01,3.358376719714345171e+01,3.491815265047345207e+01
9.480804099859954789e+06,3.219322069347829540e+01,3.357084504008681591e+01,3.489782860210375759e+01
1.000000000000000559e+07,3.218391354480998956e+01,3.355792288303018012e+01,3.487750455373406311e+01
