3.648406925834491994e+04,4.000000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01
4.455487849755188654e+04,3.858771929824561653e+01,4.000000000000000000e+01,4.100000000000000000e+01
5.271744404020835645e+04,3.743589743589744501e+01,3.884745762711864359e+01,4.000000000000000000e+01
5.271744404020835645e+04,3.743589743589744501e+01,3.884745762711864359e+01,4.000000000000000000e+01
5.558593405643193546e+04,3.707786794823832111e+01,3.849246228766003242e+01,3.964500466054138883e+01
5.861050589951530128e+04,3.672909999907246004e+01,3.813746694820141414e+01,3.929000932108277055e+01
6.179965237805744255e+04,3.638290619695579409e+01,3.778786487464174115e+01,3.893714467075123764e+01
6.516232841594232013e+04,3.603671239483912814e+01,3.744167107252506810e+01,3.859378852275027327e+01
6.870797619720503280e+04,3.569800604612434114e+01,3.709547727040840215e+01,3.825043237474932312e+01
7.244655167909462762e+04,3.536018790051049621e+01,3.675730639730640092e+01,3.790930639730640195e+01
7.638855254777875962e+04,3.502236975489664417e+01,3.642219079685747118e+01,3.757419079685747221e+01
8.054504769519045658e+04,3.469200314607140001e+01,3.608707519640854144e+01,3.723907519640854247e+01
8.492770829978438269e+04,3.436216495665316017e+01,3.596849080233226914e+01,3.699336737541157305e+01
8.954884059847609024e+04,3.403232676723492034e+01,3.592592022300694765e+01,3.697022403283913405e+01
9.442142044178576907e+04,3.399064753697592067e+01,3.588334964368162616e+01,3.694708069026669506e+01
9.955912972921504115e+04,3.398027886121945329e+01,3.584077906435629757e+01,3.692393734769425606e+01
1.049763948271650152e+05,3.396991018546299301e+01,3.579820848503098318e+01,3.690079400512181707e+01
1.106884270772717573e+05,3.395954150970652563e+01,3.575563790570565459e+01,3.687765066254937807e+01
1.167112655089012842e+05,3.394917283395006535e+01,3.571306732638033310e+01,3.685450731997693197e+01
1.230618218757417781e+05,3.393880415819359797e+01,3.567049674705501161e+01,3.683136397740449297e+01
1.297579281429502153e+05,3.392843548243713059e+01,3.562792616772969012e+01,3.680822063483205397e+01
1.368183865581954597e+05,3.391806680668067031e+01,3.558535558840436863e+01,3.678507729225961498e+01
1.442630224471938855e+05,3.390769813092420293e+01,3.554278500907904714e+01,3.676193394968717598e+01
1.521127398819843365e+05,3.389732945516774265e+01,3.550021442975372565e+01,3.673879060711472988e+01
1.603895803782551375e+05,3.388696077941127527e+01,3.545764385042840416e+01,3.671564726454229088e+01
1.691167847865415388e+05,3.387659210365480789e+01,3.541507327110308267e+01,3.669250392196985189e+01
1.783188585510819103e+05,3.386622342789834761e+01,3.537250269177776119e+01,3.666936057939741289e+01
1.880216405195709376e+05,3.385585475214188023e+01,3.532993211245243970e+01,3.664621723682497390e+01
1.982523754970293667e+05,3.384548607638541995e+01,3.528736153312711821e+01,3.662307389425253490e+01
2.090397907475125394e+05,3.383511740062895257e+01,3.524479095380179672e+01,3.659993055168008880e+01
2.204141766584713769e+05,3.382474872487248518e+01,3.520222037447646812e+01,3.657678720910764980e+01
2.324074717942661664e+05,3.381438004911602491e+01,3.515964979515114663e+01,3.655364386653521080e+01
2.450533525776577590e+05,3.380401137335955752e+01,3.511707921582583225e+01,3.653050052396277181e+01
2.583873278510983801e+05,3.379364269760309725e+01,3.507450863650050366e+01,3.650735718139033281e+01
2.724468385833382490e+05,3.378327402184662986e+01,3.503193805717518217e+01,3.648421383881789382e+01
2.872713630013262155e+05,3.377290534609016248e+01,3.499774371322067168e+01,3.646107049624545482e+01
3.029025274426018586e+05,3.376253667033370220e+01,3.498870997372183211e+01,3.643792715367300872e+01
3.193842232394483290e+05,3.375216799457723482e+01,3.497967623422299255e+01,3.641478381110056972e+01
3.367627299630087218e+05,3.374179931882077454e+01,3.497064249472416009e+01,3.639164046852813073e+01
3.550868453734277864e+05,3.373143064306430716e+01,3.496160875522532052e+01,3.636849712595569173e+01
3.744080224409110378e+05,3.372106196730783978e+01,3.495257501572648096e+01,3.634535378338325273e+01
3.947805138224473340e+05,3.371069329155137950e+01,3.494354127622764139e+01,3.632221044081080663e+01
4.162615241998766433e+05,3.370032461579491212e+01,3.493450753672880182e+01,3.629906709823836763e+01
4.389113709070622572e+05,3.368995594003845184e+01,3.492547379722996226e+01,3.627592375566592864e+01
4.627936532971881097e+05,3.367958726428198446e+01,3.491644005773112269e+01,3.625278041309348964e+01
4.879754313257681788e+05,3.366921858852551708e+01,3.490740631823228313e+01,3.622963707052105065e+01
5.145274138508077012e+05,3.365884991276905680e+01,3.489837257873344356e+01,3.620649372794861165e+01
5.425241571788544534e+05,3.364848123701258942e+01,3.488933883923460400e+01,3.618335038537616555e+01
5.720442744144443423e+05,3.363811256125612914e+01,3.488030509973576443e+01,3.616020704280372655e+01
6.031706562007872853e+05,3.362774388549966176e+01,3.487127136023692486e+01,3.613706370023128756e+01
6.359907034715035697e+05,3.361737520974319438e+01,3.486223762073808530e+01,3.611392035765884856e+01
6.705965728669844102e+05,3.360700653398673410e+01,3.485320388123924573e+01,3.609077701508640956e+01
7.070854355044737458e+05,3.359663785823026672e+01,3.484417014174041327e+01,3.606763367251397057e+01
7.455597498284893809e+05,3.358626918247380644e+01,3.483513640224157371e+01,3.604449032994152446e+01
7.861275493077283027e+05,3.357590050671733906e+01,3.482610266274273414e+01,3.602134698736908547e+01
8.289027457862906158e+05,3.356553183096087167e+01,3.481706892324389457e+01,3.599914256252160527e+01
