3.9462e-06,-1.4053e+00
1.1119e-05,1.6893e+00
-2.5063e-04,-5.8664e+01
-6.0319e-04,-1.3769e+02
-9.1849e-04,-2.1039e+02
-1.2704e-03,-2.8269e+02
-1.6240e-03,-3.5652e+02
-1.9688e-03,-4.2978e+02
-2.3196e-03,-4.9716e+02
-2.6637e-03,-5.7195e+02
-3.0156e-03,-6.3729e+02
-3.3696e-03,-7.0899e+02
-3.7233e-03,-7.7270e+02
-4.0733e-03,-8.3431e+02
-4.4501e-03,-9.0352e+02
-4.8417e-03,-9.7070e+02
-5.2139e-03,-1.0335e+03
-5.5649e-03,-1.0919e+03
-5.9760e-03,-1.1617e+03
-6.3127e-03,-1.2140e+03
-6.7164e-03,-1.2698e+03
-7.0882e-03,-1.3315e+03
-7.4508e-03,-1.3839e+03
-7.8663e-03,-1.4395e+03
-8.2526e-03,-1.4932e+03
-8.6663e-03,-1.5469e+03
-9.0818e-03,-1.6019e+03
-9.4651e-03,-1.6552e+03
-9.8849e-03,-1.7034e+03
-1.0297e-02,-1.7478e+03
-1.0720e-02,-1.7989e+03
-1.1085e-02,-1.8325e+03
-1.1564e-02,-1.8806e+03
-1.1999e-02,-1.9282e+03
-1.2411e-02,-1.9573e+03
-1.2851e-02,-1.9985e+03
-1.3349e-02,-2.0439e+03
-1.3776e-02,-2.0711e+03
-1.4225e-02,-2.1071e+03
-1.4676e-02,-2.1382e+03
-1.5150e-02,-2.1670e+03
-1.5616e-02,-2.1976e+03
-1.6100e-02,-2.2206e+03
-1.6569e-02,-2.2485e+03
-1.7045e-02,-2.2728e+03
-1.7523e-02,-2.2924e+03
-1.8045e-02,-2.3109e+03
-1.8528e-02,-2.3333e+03
-1.9020e-02,-2.3475e+03
-1.9529e-02,-2.3670e+03
-2.0048e-02,-2.3847e+03
-2.0545e-02,-2.4000e+03
-2.1039e-02,-2.4144e+03
-2.1567e-02,-2.4283e+03
-2.2060e-02,-2.4417e+03
-2.2589e-02,-2.4591e+03
-2.3107e-02,-2.4677e+03
-2.3625e-02,-2.4796e+03
-2.4176e-02,-2.5001e+03
-2.4668e-02,-2.5030e+03
-2.5190e-02,-2.5121e+03
-2.5710e-02,-2.5201e+03
-2.6234e-02,-2.5310e+03
-2.6784e-02,-2.5442e+03
-2.7281e-02,-2.5533e+03
-2.7852e-02,-2.5614e+03
-2.8355e-02,-2.5728e+03
-2.8866e-02,-2.5768e+03
-2.9449e-02,-2.5952e+03
-2.9983e-02,-2.6033e+03
-3.0514e-02,-2.6134e+03
-3.1049e-02,-2.6193e+03
-3.1596e-02,-2.6305e+03
-3.2102e-02,-2.6344e+03
-3.2683e-02,-2.6447e+03
-3.3224e-02,-2.6606e+03
-3.3736e-02,-2.6601e+03
-3.4303e-02,-2.6718e+03
-3.4819e-02,-2.6760e+03
-3.5359e-02,-2.6817e+03
-3.5914e-02,-2.6887e+03
-3.6450e-02,-2.6948e+03
-3.7011e-02,-2.7039e+03
-3.7524e-02,-2.7038e+03
-3.8122e-02,-2.7147e+03
-3.8662e-02,-2.7252e+03
-3.9213e-02,-2.7262e+03
-3.9760e-02,-2.7315e+03
-4.0291e-02,-2.7386e+03
-4.0843e-02,-2.7400e+03
-4.1416e-02,-2.7467e+03
-4.1849e-02,-2.7585e+03
